Created as New Dataset,
1455.0,51.78
1450.0,51.90
1445.0,52.04
1440.0,52.14
1435.0,52.23
1430.0,52.33
1425.0,52.48
1420.0,52.66
1415.0,52.76
1410.0,52.88
1405.0,53.02
1400.0,53.12
1395.0,53.24
1390.0,53.37
1385.0,53.54
1380.0,53.68
1375.0,53.75
1370.0,53.90
1365.0,54.07
1360.0,54.22
1355.0,54.30
1350.0,54.33
1345.0,54.41
1340.0,54.55
1335.0,54.69
1330.0,54.86
1325.0,54.89
1320.0,55.04
1315.0,55.15
1310.0,55.25
1305.0,55.44
1300.0,55.54
1295.0,55.65
1290.0,55.76
1285.0,55.85
1280.0,56.01
1275.0,56.11
1270.0,56.24
1265.0,56.41
1260.0,56.52
1255.0,56.63
1250.0,56.75
1245.0,56.82
1240.0,56.97
1235.0,57.07
1230.0,57.20
1225.0,57.38
1220.0,57.45
1215.0,57.55
1210.0,57.68
1205.0,57.80
1200.0,57.91
1195.0,58.04
1190.0,58.17
1185.0,58.26
1180.0,58.38
1175.0,58.45
1170.0,58.56
1165.0,58.64
1160.0,58.79
1155.0,58.89
1150.0,58.96
1145.0,59.11
1140.0,59.18
1135.0,59.29
1130.0,59.38
1125.0,59.45
1120.0,59.55
1115.0,59.60
1110.0,59.66
1105.0,59.77
1100.0,59.81
1095.0,59.90
1090.0,59.96
1085.0,59.97
1080.0,60.04
1075.0,60.13
1070.0,60.17
1065.0,60.18
1060.0,60.26
1055.0,60.28
1050.0,60.33
1045.0,60.40
1040.0,60.38
1035.0,60.40
1030.0,60.42
1025.0,60.43
1020.0,60.42
1015.0,60.41
1010.0,60.36
1005.0,60.39
1000.0,60.36
995.0,60.36
990.0,60.27
985.0,60.27
980.0,60.28
975.0,60.24
970.0,60.15
965.0,60.14
960.0,60.06
955.0,60.00
950.0,59.96
945.0,59.90
940.0,59.88
935.0,59.86
930.0,59.72
925.0,59.66
920.0,59.56
915.0,59.55
910.0,59.41
905.0,59.35
900.0,59.34
895.0,59.30
890.0,58.93
885.0,58.85
880.0,58.76
875.0,58.45
870.0,58.70
865.0,58.46
860.0,58.15
855.0,57.00
850.0,57.10
845.0,57.02
840.0,57.00
835.0,56.62
830.0,56.60
825.0,56.33
820.0,56.16
815.0,56.10
810.0,55.80
805.0,55.49
800.0,55.34
795.0,55.18
790.0,55.13
785.0,55.14
780.0,54.93
775.0,54.70
770.0,54.61
765.0,54.47
760.0,54.24
755.0,54.12
750.0,53.93
745.0,53.91
740.0,53.67
735.0,53.60
730.0,53.47
725.0,53.42
720.0,53.24
715.0,53.16
710.0,53.15
705.0,53.06
700.0,52.99
695.0,52.96
690.0,52.85
685.0,52.77
680.0,52.75
675.0,52.75
670.0,52.68
665.0,52.64
660.0,52.60
655.0,52.64
650.0,52.62
645.0,52.67
640.0,52.63
635.0,52.69
630.0,52.73
625.0,52.76
620.0,52.82
615.0,52.82
610.0,52.87
605.0,52.90
600.0,52.97
595.0,53.00
590.0,53.09
585.0,53.14
580.0,53.18
575.0,53.26
570.0,53.33
565.0,53.36
560.0,53.47
555.0,53.54
550.0,53.54
545.0,53.60
540.0,53.63
535.0,53.67
530.0,53.64
525.0,53.68
520.0,53.66
515.0,53.61
510.0,53.65
505.0,53.67
500.0,53.63
495.0,53.62
490.0,53.63
485.0,53.63
480.0,53.64
475.0,53.59
470.0,53.55
465.0,53.56
460.0,53.52
455.0,53.44
450.0,53.38
445.0,53.37
440.0,53.38
435.0,53.33
430.0,53.38
425.0,53.39
420.0,53.36
415.0,53.38
410.0,53.45
405.0,53.51
400.0,53.52
395.0,53.72
390.0,53.90
385.0,54.05
380.0,54.36
375.0,54.80
370.0,55.08
365.0,55.47
360.0,55.78
355.0,56.25
350.0,56.35
345.0,56.87
340.0,56.74
335.0,57.14
330.0,57.31
325.0,57.47
320.0,57.86
315.0,58.18
310.0,57.14
305.0,56.55
300.0,56.80
295.0,56.56
290.0,56.49
285.0,56.25
280.0,54.86
275.0,53.95
270.0,52.67
265.0,51.77
260.0,52.32
255.0,54.96
250.0,62.27
245.0,62.27
240.0,62.27
235.0,62.27
230.0,62.27
225.0,62.27
220.0,62.27
215.0,62.27
210.0,62.27
205.0,62.27
200.0,62.27
