Created as New Dataset,
1590.0,56.93
1585.0,57.01
1580.0,57.10
1575.0,57.12
1570.0,57.28
1565.0,57.36
1560.0,57.41
1555.0,57.47
1550.0,57.57
1545.0,57.68
1540.0,57.75
1535.0,57.82
1530.0,57.89
1525.0,58.01
1520.0,58.03
1515.0,58.15
1510.0,58.25
1505.0,58.36
1500.0,58.43
1495.0,58.53
1490.0,58.64
1485.0,58.72
1480.0,58.73
1475.0,58.87
1470.0,59.03
1465.0,59.04
1460.0,59.12
1455.0,59.21
1450.0,59.35
1445.0,59.48
1440.0,59.56
1435.0,59.65
1430.0,59.78
1425.0,59.87
1420.0,59.94
1415.0,60.13
1410.0,60.25
1405.0,60.37
1400.0,60.50
1395.0,60.60
1390.0,60.68
1385.0,60.81
1380.0,60.93
1375.0,61.06
1370.0,61.19
1365.0,61.36
1360.0,61.41
1355.0,61.48
1350.0,61.60
1345.0,61.66
1340.0,61.82
1335.0,61.92
1330.0,62.05
1325.0,62.14
1320.0,62.19
1315.0,62.31
1310.0,62.50
1305.0,62.55
1300.0,62.67
1295.0,62.84
1290.0,62.90
1285.0,63.02
1280.0,63.16
1275.0,63.25
1270.0,63.26
1265.0,63.42
1260.0,63.57
1255.0,63.67
1250.0,63.84
1245.0,63.86
1240.0,64.01
1235.0,64.13
1230.0,64.22
1225.0,64.36
1220.0,64.42
1215.0,64.50
1210.0,64.62
1205.0,64.78
1200.0,64.84
1195.0,64.92
1190.0,65.03
1185.0,65.15
1180.0,65.20
1175.0,65.31
1170.0,65.43
1165.0,65.50
1160.0,65.58
1155.0,65.69
1150.0,65.75
1145.0,65.82
1140.0,65.96
1135.0,65.98
1130.0,66.07
1125.0,66.13
1120.0,66.26
1115.0,66.27
1110.0,66.29
1105.0,66.36
1100.0,66.52
1095.0,66.45
1090.0,66.53
1085.0,66.58
1080.0,66.66
1075.0,66.69
1070.0,66.69
1065.0,66.70
1060.0,66.73
1055.0,66.78
1050.0,66.79
1045.0,66.85
1040.0,66.86
1035.0,66.83
1030.0,66.86
1025.0,66.85
1020.0,66.79
1015.0,66.81
1010.0,66.83
1005.0,66.79
1000.0,66.72
995.0,66.74
990.0,66.69
985.0,66.67
980.0,66.63
975.0,66.62
970.0,66.54
965.0,66.47
960.0,66.37
955.0,66.33
950.0,66.27
945.0,66.21
940.0,66.21
935.0,66.14
930.0,66.14
925.0,66.05
920.0,65.98
915.0,65.89
910.0,65.78
905.0,65.74
900.0,65.66
895.0,65.61
890.0,65.34
885.0,65.47
880.0,65.29
875.0,65.27
870.0,65.20
865.0,64.95
860.0,64.93
855.0,63.86
850.0,64.16
845.0,64.03
840.0,63.76
835.0,63.47
830.0,63.41
825.0,63.55
820.0,63.38
815.0,63.07
810.0,62.76
805.0,62.61
800.0,62.58
795.0,62.44
790.0,62.20
785.0,62.13
780.0,61.90
775.0,61.71
770.0,61.77
765.0,61.58
760.0,61.30
755.0,61.36
750.0,61.19
745.0,61.06
740.0,61.17
735.0,61.11
730.0,60.83
725.0,60.81
720.0,60.64
715.0,60.65
710.0,60.43
705.0,60.46
700.0,60.29
695.0,60.35
690.0,60.26
685.0,60.21
680.0,60.18
675.0,60.14
670.0,60.16
665.0,60.18
660.0,60.11
655.0,60.25
650.0,60.13
645.0,60.26
640.0,60.17
635.0,60.32
630.0,60.30
625.0,60.34
620.0,60.30
615.0,60.49
610.0,60.47
605.0,60.52
600.0,60.58
595.0,60.60
590.0,60.70
585.0,60.74
580.0,60.79
575.0,60.91
570.0,60.98
565.0,61.08
560.0,61.14
555.0,61.23
550.0,61.23
545.0,61.33
540.0,61.40
535.0,61.45
530.0,61.42
525.0,61.47
520.0,61.40
515.0,61.40
510.0,61.38
505.0,61.49
500.0,61.47
495.0,61.53
490.0,61.58
485.0,61.61
480.0,61.68
475.0,61.64
470.0,61.62
465.0,61.67
460.0,61.68
455.0,61.64
450.0,61.65
445.0,61.70
440.0,61.77
435.0,61.83
430.0,62.00
425.0,62.15
420.0,62.19
415.0,62.37
410.0,62.44
405.0,62.63
400.0,62.84
395.0,63.15
390.0,63.50
385.0,63.84
380.0,64.34
375.0,64.94
370.0,65.49
365.0,66.03
360.0,66.46
355.0,67.40
350.0,68.14
345.0,68.58
340.0,69.44
335.0,69.87
330.0,70.62
325.0,71.49
320.0,72.71
315.0,73.68
310.0,74.78
305.0,74.98
300.0,75.75
295.0,77.47
290.0,77.22
285.0,78.21
280.0,77.75
275.0,77.24
270.0,77.13
265.0,77.05
260.0,76.50
255.0,78.74
250.0,87.20
245.0,101.94
240.0,97.29
235.0,97.29
230.0,97.29
225.0,97.29
220.0,97.29
215.0,97.29
210.0,97.29
205.0,97.29
200.0,97.29
