Created as New Dataset,
1735.0,57.90
1730.0,57.92
1725.0,57.98
1720.0,58.01
1715.0,58.05
1710.0,58.03
1705.0,58.05
1700.0,58.16
1695.0,58.15
1690.0,58.13
1685.0,58.20
1680.0,58.24
1675.0,58.25
1670.0,58.32
1665.0,58.32
1660.0,58.43
1655.0,58.40
1650.0,58.43
1645.0,58.48
1640.0,58.50
1635.0,58.60
1630.0,58.69
1625.0,58.75
1620.0,58.74
1615.0,58.86
1610.0,58.87
1605.0,58.93
1600.0,58.97
1595.0,59.06
1590.0,59.12
1585.0,59.16
1580.0,59.24
1575.0,59.31
1570.0,59.35
1565.0,59.43
1560.0,59.53
1555.0,59.56
1550.0,59.66
1545.0,59.70
1540.0,59.81
1535.0,59.85
1530.0,59.93
1525.0,59.99
1520.0,60.04
1515.0,60.13
1510.0,60.21
1505.0,60.34
1500.0,60.42
1495.0,60.54
1490.0,60.59
1485.0,60.65
1480.0,60.78
1475.0,60.76
1470.0,60.86
1465.0,60.97
1460.0,61.07
1455.0,61.20
1450.0,61.27
1445.0,61.33
1440.0,61.41
1435.0,61.54
1430.0,61.65
1425.0,61.73
1420.0,61.85
1415.0,61.99
1410.0,62.07
1405.0,62.21
1400.0,62.31
1395.0,62.43
1390.0,62.57
1385.0,62.65
1380.0,62.74
1375.0,62.84
1370.0,62.89
1365.0,63.03
1360.0,63.15
1355.0,63.20
1350.0,63.23
1345.0,63.30
1340.0,63.43
1335.0,63.51
1330.0,63.60
1325.0,63.73
1320.0,63.82
1315.0,63.89
1310.0,63.97
1305.0,64.07
1300.0,64.17
1295.0,64.29
1290.0,64.35
1285.0,64.44
1280.0,64.56
1275.0,64.64
1270.0,64.79
1265.0,64.82
1260.0,64.92
1255.0,65.06
1250.0,65.15
1245.0,65.22
1240.0,65.32
1235.0,65.43
1230.0,65.51
1225.0,65.60
1220.0,65.69
1215.0,65.84
1210.0,65.91
1205.0,65.98
1200.0,66.07
1195.0,66.13
1190.0,66.21
1185.0,66.27
1180.0,66.37
1175.0,66.41
1170.0,66.55
1165.0,66.60
1160.0,66.68
1155.0,66.76
1150.0,66.86
1145.0,66.90
1140.0,66.97
1135.0,67.06
1130.0,67.15
1125.0,67.18
1120.0,67.25
1115.0,67.33
1110.0,67.34
1105.0,67.39
1100.0,67.43
1095.0,67.49
1090.0,67.53
1085.0,67.57
1080.0,67.62
1075.0,67.66
1070.0,67.70
1065.0,67.71
1060.0,67.78
1055.0,67.78
1050.0,67.74
1045.0,67.83
1040.0,67.79
1035.0,67.82
1030.0,67.81
1025.0,67.86
1020.0,67.82
1015.0,67.88
1010.0,67.81
1005.0,67.84
1000.0,67.82
995.0,67.74
990.0,67.76
985.0,67.73
980.0,67.71
975.0,67.65
970.0,67.65
965.0,67.55
960.0,67.55
955.0,67.54
950.0,67.49
945.0,67.48
940.0,67.42
935.0,67.37
930.0,67.38
925.0,67.26
920.0,67.27
915.0,67.18
910.0,67.11
905.0,66.93
900.0,66.94
895.0,66.96
890.0,66.79
885.0,66.73
880.0,66.63
875.0,66.55
870.0,66.65
865.0,66.52
860.0,66.37
855.0,66.08
850.0,66.04
845.0,66.13
840.0,65.71
835.0,65.56
830.0,66.09
825.0,65.46
820.0,65.26
815.0,65.61
810.0,65.24
805.0,65.16
800.0,65.05
795.0,65.12
790.0,64.94
785.0,64.48
780.0,64.48
775.0,64.53
770.0,64.45
765.0,64.34
760.0,64.33
755.0,63.99
750.0,63.95
745.0,63.85
740.0,63.81
735.0,63.75
730.0,63.63
725.0,63.53
720.0,63.44
715.0,63.46
710.0,63.37
705.0,63.35
700.0,63.27
695.0,63.21
690.0,63.13
685.0,63.07
680.0,63.17
675.0,63.05
670.0,63.14
665.0,63.03
660.0,63.06
655.0,63.05
650.0,63.12
645.0,63.09
640.0,63.06
635.0,63.06
630.0,63.14
625.0,63.16
620.0,63.19
615.0,63.20
610.0,63.29
605.0,63.32
600.0,63.32
595.0,63.41
590.0,63.43
585.0,63.47
580.0,63.56
575.0,63.65
570.0,63.74
565.0,63.78
560.0,63.88
555.0,64.00
550.0,64.03
545.0,64.08
540.0,64.11
535.0,64.17
530.0,64.19
525.0,64.25
520.0,64.29
515.0,64.31
510.0,64.32
505.0,64.40
500.0,64.44
495.0,64.50
490.0,64.58
485.0,64.65
480.0,64.73
475.0,64.68
470.0,64.77
465.0,64.88
460.0,64.97
455.0,64.89
450.0,64.97
445.0,64.96
440.0,65.12
435.0,65.34
430.0,65.40
425.0,65.55
420.0,65.74
415.0,65.91
410.0,66.06
405.0,66.31
400.0,66.54
395.0,66.85
390.0,67.15
385.0,67.66
380.0,68.23
375.0,68.85
370.0,69.58
365.0,70.03
360.0,71.12
355.0,71.61
350.0,72.42
345.0,73.18
340.0,73.55
335.0,74.53
330.0,75.43
325.0,76.31
320.0,77.41
315.0,78.07
310.0,79.86
305.0,79.98
300.0,81.85
295.0,84.03
290.0,84.30
285.0,84.89
280.0,84.43
275.0,83.26
270.0,82.30
265.0,82.22
260.0,80.65
255.0,87.16
250.0,93.30
245.0,98.20
240.0,102.95
235.0,102.95
230.0,102.95
225.0,102.95
220.0,102.95
215.0,102.95
210.0,102.95
205.0,102.95
200.0,102.95
