Created as New Dataset,
1250.0,27.59
1245.0,27.45
1240.0,27.45
1235.0,27.38
1230.0,27.30
1225.0,27.21
1220.0,27.18
1215.0,27.13
1210.0,27.07
1205.0,26.98
1200.0,26.89
1195.0,26.87
1190.0,26.81
1185.0,26.72
1180.0,26.71
1175.0,26.59
1170.0,26.53
1165.0,26.43
1160.0,26.32
1155.0,26.36
1150.0,26.31
1145.0,26.20
1140.0,26.21
1135.0,26.15
1130.0,26.06
1125.0,26.03
1120.0,25.97
1115.0,25.93
1110.0,25.94
1105.0,25.83
1100.0,25.78
1095.0,25.78
1090.0,25.78
1085.0,25.75
1080.0,25.67
1075.0,25.64
1070.0,25.56
1065.0,25.66
1060.0,25.56
1055.0,25.55
1050.0,25.56
1045.0,25.52
1040.0,25.50
1035.0,25.60
1030.0,25.58
1025.0,25.53
1020.0,25.52
1015.0,25.59
1010.0,25.57
1005.0,25.56
1000.0,25.58
995.0,25.63
990.0,25.64
985.0,25.67
980.0,25.76
975.0,25.84
970.0,25.91
965.0,25.99
960.0,26.10
955.0,26.10
950.0,26.09
945.0,26.17
940.0,26.16
935.0,26.20
930.0,26.27
925.0,26.18
920.0,26.28
915.0,26.51
910.0,26.51
905.0,26.51
900.0,26.62
895.0,26.72
890.0,26.68
885.0,26.92
880.0,26.98
875.0,27.12
870.0,27.18
865.0,27.12
860.0,27.71
855.0,27.05
850.0,21.10
845.0,22.89
840.0,24.96
835.0,25.83
830.0,26.62
825.0,27.02
820.0,26.99
815.0,27.08
810.0,27.41
805.0,27.52
800.0,27.58
795.0,27.64
790.0,27.66
785.0,27.82
780.0,27.81
775.0,27.92
770.0,28.18
765.0,28.09
760.0,28.14
755.0,28.34
750.0,28.30
745.0,28.45
740.0,28.38
735.0,28.50
730.0,28.54
725.0,28.63
720.0,28.65
715.0,28.66
710.0,28.74
705.0,28.81
700.0,28.80
695.0,28.90
690.0,28.88
685.0,28.94
680.0,28.96
675.0,28.99
670.0,28.98
665.0,29.02
660.0,29.08
655.0,29.08
650.0,29.06
645.0,29.06
640.0,29.11
635.0,29.10
630.0,29.10
625.0,29.09
620.0,29.08
615.0,29.11
610.0,29.10
605.0,29.08
600.0,29.06
595.0,29.06
590.0,29.09
585.0,29.12
580.0,29.06
575.0,29.11
570.0,29.15
565.0,29.19
560.0,29.22
555.0,29.19
550.0,29.24
545.0,29.27
540.0,29.35
535.0,29.39
530.0,29.44
525.0,29.49
520.0,29.56
515.0,29.63
510.0,29.73
505.0,29.81
500.0,29.95
495.0,30.03
490.0,30.13
485.0,30.30
480.0,30.41
475.0,30.57
470.0,30.73
465.0,30.89
460.0,31.07
455.0,31.25
450.0,31.40
445.0,31.57
440.0,31.80
435.0,32.03
430.0,32.25
425.0,32.46
420.0,32.77
415.0,33.02
410.0,33.31
405.0,33.62
400.0,33.95
395.0,34.36
390.0,34.87
385.0,35.30
380.0,35.90
375.0,36.54
370.0,37.32
365.0,37.90
360.0,38.63
355.0,39.49
350.0,40.29
345.0,41.15
340.0,42.08
335.0,42.74
330.0,44.13
325.0,45.13
320.0,47.13
315.0,48.74
310.0,49.48
305.0,51.37
300.0,53.42
295.0,56.38
290.0,58.54
285.0,60.05
280.0,62.11
275.0,63.65
270.0,65.74
265.0,64.40
260.0,65.39
255.0,67.02
250.0,74.84
245.0,77.46
240.0,76.45
235.0,76.45
230.0,76.45
225.0,76.45
220.0,76.45
215.0,76.45
210.0,76.45
205.0,76.45
200.0,76.45
