Created as New Dataset,
1780.0,40.90
1775.0,40.94
1770.0,40.93
1765.0,40.96
1760.0,41.02
1755.0,41.15
1750.0,41.22
1745.0,41.25
1740.0,41.41
1735.0,41.46
1730.0,41.39
1725.0,41.53
1720.0,41.61
1715.0,41.69
1710.0,41.67
1705.0,41.79
1700.0,41.82
1695.0,41.86
1690.0,41.91
1685.0,41.87
1680.0,42.00
1675.0,42.09
1670.0,42.10
1665.0,42.27
1660.0,42.21
1655.0,42.29
1650.0,42.36
1645.0,42.44
1640.0,42.50
1635.0,42.49
1630.0,42.61
1625.0,42.68
1620.0,42.72
1615.0,42.80
1610.0,42.86
1605.0,42.93
1600.0,43.03
1595.0,43.09
1590.0,43.13
1585.0,43.23
1580.0,43.36
1575.0,43.41
1570.0,43.51
1565.0,43.61
1560.0,43.74
1555.0,43.83
1550.0,43.92
1545.0,43.97
1540.0,44.01
1535.0,44.18
1530.0,44.24
1525.0,44.36
1520.0,44.42
1515.0,44.55
1510.0,44.62
1505.0,44.76
1500.0,44.85
1495.0,44.98
1490.0,45.04
1485.0,45.16
1480.0,45.24
1475.0,45.25
1470.0,45.41
1465.0,45.54
1460.0,45.65
1455.0,45.75
1450.0,45.89
1445.0,46.05
1440.0,46.05
1435.0,46.23
1430.0,46.32
1425.0,46.46
1420.0,46.62
1415.0,46.75
1410.0,46.84
1405.0,47.03
1400.0,47.25
1395.0,47.33
1390.0,47.54
1385.0,47.65
1380.0,47.80
1375.0,47.92
1370.0,48.04
1365.0,48.22
1360.0,48.27
1355.0,48.35
1350.0,48.44
1345.0,48.56
1340.0,48.69
1335.0,48.82
1330.0,49.01
1325.0,49.17
1320.0,49.22
1315.0,49.38
1310.0,49.56
1305.0,49.67
1300.0,49.73
1295.0,49.95
1290.0,50.07
1285.0,50.25
1280.0,50.32
1275.0,50.43
1270.0,50.58
1265.0,50.68
1260.0,50.84
1255.0,51.01
1250.0,51.18
1245.0,51.24
1240.0,51.45
1235.0,51.49
1230.0,51.67
1225.0,51.81
1220.0,51.90
1215.0,52.08
1210.0,52.18
1205.0,52.34
1200.0,52.47
1195.0,52.60
1190.0,52.70
1185.0,52.83
1180.0,52.92
1175.0,53.06
1170.0,53.15
1165.0,53.30
1160.0,53.35
1155.0,53.52
1150.0,53.64
1145.0,53.77
1140.0,53.84
1135.0,53.94
1130.0,54.01
1125.0,54.14
1120.0,54.19
1115.0,54.30
1110.0,54.41
1105.0,54.46
1100.0,54.56
1095.0,54.60
1090.0,54.66
1085.0,54.71
1080.0,54.78
1075.0,54.86
1070.0,54.89
1065.0,54.92
1060.0,54.92
1055.0,55.00
1050.0,55.06
1045.0,55.11
1040.0,55.06
1035.0,55.12
1030.0,55.13
1025.0,55.09
1020.0,55.08
1015.0,55.09
1010.0,55.03
1005.0,55.05
1000.0,55.06
995.0,55.03
990.0,54.97
985.0,54.93
980.0,54.90
975.0,54.81
970.0,54.76
965.0,54.71
960.0,54.65
955.0,54.55
950.0,54.52
945.0,54.49
940.0,54.37
935.0,54.33
930.0,54.16
925.0,54.14
920.0,54.03
915.0,53.92
910.0,53.72
905.0,53.67
900.0,53.57
895.0,53.42
890.0,53.19
885.0,53.32
880.0,53.04
875.0,52.94
870.0,52.94
865.0,52.58
860.0,52.60
855.0,51.31
850.0,50.26
845.0,50.98
840.0,50.61
835.0,50.78
830.0,50.43
825.0,50.39
820.0,49.98
815.0,49.96
810.0,49.87
805.0,49.62
800.0,49.53
795.0,49.50
790.0,49.18
785.0,48.95
780.0,48.82
775.0,48.55
770.0,48.42
765.0,48.12
760.0,48.18
755.0,48.04
750.0,47.83
745.0,47.81
740.0,47.57
735.0,47.47
730.0,47.35
725.0,47.16
720.0,47.21
715.0,47.11
710.0,46.94
705.0,46.90
700.0,46.77
695.0,46.68
690.0,46.66
685.0,46.63
680.0,46.55
675.0,46.48
670.0,46.54
665.0,46.48
660.0,46.48
655.0,46.52
650.0,46.51
645.0,46.55
640.0,46.54
635.0,46.58
630.0,46.65
625.0,46.63
620.0,46.69
615.0,46.77
610.0,46.84
605.0,46.81
600.0,46.87
595.0,46.95
590.0,47.03
585.0,47.13
580.0,47.19
575.0,47.30
570.0,47.33
565.0,47.42
560.0,47.50
555.0,47.59
550.0,47.64
545.0,47.70
540.0,47.71
535.0,47.76
530.0,47.75
525.0,47.78
520.0,47.76
515.0,47.71
510.0,47.69
505.0,47.75
500.0,47.75
495.0,47.78
490.0,47.74
485.0,47.76
480.0,47.73
475.0,47.66
470.0,47.62
465.0,47.66
460.0,47.56
455.0,47.53
450.0,47.48
445.0,47.45
440.0,47.41
435.0,47.46
430.0,47.44
425.0,47.47
420.0,47.49
415.0,47.54
410.0,47.50
405.0,47.56
400.0,47.66
395.0,47.77
390.0,47.87
385.0,48.06
380.0,48.38
375.0,48.64
370.0,49.06
365.0,49.40
360.0,49.73
355.0,49.87
350.0,50.48
345.0,50.43
340.0,50.67
335.0,50.58
330.0,50.98
325.0,50.58
320.0,50.56
315.0,50.18
310.0,48.03
305.0,46.79
300.0,45.45
295.0,45.18
290.0,43.16
285.0,42.80
280.0,42.21
275.0,41.63
270.0,40.25
265.0,41.57
260.0,42.98
255.0,50.77
250.0,56.19
245.0,53.85
240.0,54.46
235.0,54.46
230.0,54.46
225.0,54.46
220.0,54.46
215.0,54.46
210.0,54.46
205.0,54.46
200.0,54.46
