Created as New Dataset,
1475.0,44.06
1470.0,44.17
1465.0,44.27
1460.0,44.39
1455.0,44.53
1450.0,44.68
1445.0,44.79
1440.0,44.82
1435.0,45.01
1430.0,45.15
1425.0,45.26
1420.0,45.46
1415.0,45.52
1410.0,45.69
1405.0,45.83
1400.0,46.04
1395.0,46.17
1390.0,46.38
1385.0,46.53
1380.0,46.65
1375.0,46.75
1370.0,46.92
1365.0,47.03
1360.0,47.15
1355.0,47.26
1350.0,47.34
1345.0,47.49
1340.0,47.64
1335.0,47.78
1330.0,47.98
1325.0,48.10
1320.0,48.19
1315.0,48.38
1310.0,48.48
1305.0,48.66
1300.0,48.80
1295.0,48.94
1290.0,49.05
1285.0,49.26
1280.0,49.36
1275.0,49.46
1270.0,49.66
1265.0,49.82
1260.0,49.95
1255.0,50.09
1250.0,50.26
1245.0,50.32
1240.0,50.50
1235.0,50.60
1230.0,50.82
1225.0,50.92
1220.0,51.08
1215.0,51.19
1210.0,51.29
1205.0,51.50
1200.0,51.61
1195.0,51.75
1190.0,51.80
1185.0,52.01
1180.0,52.12
1175.0,52.26
1170.0,52.34
1165.0,52.45
1160.0,52.53
1155.0,52.73
1150.0,52.80
1145.0,52.93
1140.0,53.03
1135.0,53.10
1130.0,53.18
1125.0,53.33
1120.0,53.41
1115.0,53.49
1110.0,53.62
1105.0,53.66
1100.0,53.74
1095.0,53.77
1090.0,53.88
1085.0,53.93
1080.0,53.93
1075.0,54.04
1070.0,54.06
1065.0,54.11
1060.0,54.11
1055.0,54.14
1050.0,54.17
1045.0,54.20
1040.0,54.19
1035.0,54.21
1030.0,54.22
1025.0,54.18
1020.0,54.15
1015.0,54.20
1010.0,54.13
1005.0,54.13
1000.0,54.08
995.0,54.02
990.0,53.97
985.0,53.90
980.0,53.84
975.0,53.77
970.0,53.74
965.0,53.62
960.0,53.52
955.0,53.42
950.0,53.39
945.0,53.33
940.0,53.28
935.0,53.17
930.0,52.98
925.0,52.93
920.0,52.86
915.0,52.72
910.0,52.53
905.0,52.49
900.0,52.35
895.0,52.04
890.0,51.86
885.0,51.98
880.0,51.73
875.0,51.70
870.0,51.53
865.0,51.37
860.0,51.24
855.0,50.25
850.0,49.84
845.0,49.90
840.0,48.95
835.0,49.13
830.0,48.98
825.0,48.88
820.0,48.54
815.0,48.49
810.0,48.18
805.0,47.90
800.0,47.87
795.0,47.73
790.0,47.60
785.0,47.21
780.0,47.05
775.0,46.91
770.0,46.78
765.0,46.53
760.0,46.38
755.0,46.33
750.0,46.10
745.0,45.99
740.0,45.86
735.0,45.70
730.0,45.55
725.0,45.52
720.0,45.41
715.0,45.38
710.0,45.29
705.0,45.19
700.0,45.06
695.0,45.09
690.0,45.00
685.0,44.98
680.0,44.89
675.0,44.82
670.0,44.88
665.0,44.88
660.0,44.95
655.0,44.94
650.0,44.93
645.0,44.94
640.0,44.95
635.0,44.97
630.0,45.10
625.0,45.08
620.0,45.13
615.0,45.22
610.0,45.28
605.0,45.33
600.0,45.37
595.0,45.54
590.0,45.59
585.0,45.69
580.0,45.72
575.0,45.81
570.0,45.88
565.0,45.97
560.0,46.06
555.0,46.14
550.0,46.19
545.0,46.25
540.0,46.27
535.0,46.33
530.0,46.35
525.0,46.36
520.0,46.34
515.0,46.30
510.0,46.24
505.0,46.31
500.0,46.24
495.0,46.29
490.0,46.22
485.0,46.23
480.0,46.25
475.0,46.16
470.0,46.09
465.0,46.13
460.0,46.06
455.0,45.99
450.0,45.88
445.0,45.84
440.0,45.83
435.0,45.83
430.0,45.84
425.0,45.87
420.0,45.88
415.0,45.99
410.0,45.96
405.0,46.04
400.0,46.08
395.0,46.23
390.0,46.29
385.0,46.56
380.0,46.80
375.0,47.14
370.0,47.27
365.0,47.67
360.0,48.13
355.0,48.32
350.0,48.63
345.0,48.67
340.0,48.79
335.0,48.84
330.0,48.84
325.0,48.66
320.0,48.64
315.0,47.71
310.0,46.21
305.0,44.67
300.0,42.98
295.0,42.91
290.0,40.96
285.0,40.06
280.0,38.69
275.0,37.23
270.0,36.19
265.0,36.45
260.0,36.17
255.0,38.65
250.0,41.54
245.0,42.65
240.0,52.88
235.0,52.88
230.0,52.88
225.0,52.88
220.0,52.88
215.0,52.88
210.0,52.88
205.0,52.88
200.0,52.88
