Created as New Dataset,
515.0,48.52
510.0,48.49
505.0,48.55
500.0,48.55
495.0,48.56
490.0,48.59
485.0,48.59
480.0,48.59
475.0,48.52
470.0,48.53
465.0,48.52
460.0,48.48
455.0,48.45
450.0,48.40
445.0,48.38
440.0,48.44
435.0,48.45
430.0,48.47
425.0,48.47
420.0,48.50
415.0,48.53
410.0,48.59
405.0,48.63
400.0,48.68
395.0,48.82
390.0,48.97
385.0,49.19
380.0,49.48
375.0,49.77
370.0,49.97
365.0,50.33
360.0,50.64
355.0,50.77
350.0,51.32
345.0,51.62
340.0,51.92
335.0,52.24
330.0,52.52
325.0,52.56
320.0,52.69
315.0,52.60
310.0,51.47
305.0,50.14
300.0,49.05
295.0,48.51
290.0,47.05
285.0,46.45
280.0,45.81
275.0,44.60
270.0,44.83
265.0,43.16
260.0,42.94
255.0,43.21
250.0,46.84
245.0,50.28
240.0,58.99
235.0,58.99
230.0,58.99
225.0,58.99
220.0,58.99
215.0,58.99
210.0,58.99
205.0,58.99
200.0,58.99
