Created as New Dataset,
nm,%R
2500.0,42.24
2495.0,43.32
2490.0,43.04
2485.0,39.72
2480.0,43.46
2475.0,43.41
2470.0,42.00
2465.0,43.98
2460.0,44.85
2455.0,42.74
2450.0,42.33
2445.0,43.64
2440.0,42.47
2435.0,43.22
2430.0,43.69
2425.0,42.60
2420.0,42.53
2415.0,43.93
2410.0,42.70
2405.0,44.16
2400.0,44.03
2395.0,43.41
2390.0,43.48
2385.0,42.04
2380.0,44.01
2375.0,43.43
2370.0,44.25
2365.0,43.09
2360.0,42.88
2355.0,42.90
2350.0,42.71
2345.0,43.30
2340.0,44.37
2335.0,43.75
2330.0,43.32
2325.0,43.86
2320.0,42.60
2315.0,43.51
2310.0,42.90
2305.0,42.97
2300.0,42.52
2295.0,42.79
2290.0,42.95
2285.0,43.35
2280.0,42.77
2275.0,42.25
2270.0,42.76
2265.0,42.80
2260.0,42.46
2255.0,42.68
2250.0,42.29
2245.0,42.20
2240.0,42.41
2235.0,42.00
2230.0,42.51
2225.0,42.12
2220.0,41.80
2215.0,42.93
2210.0,42.36
2205.0,42.88
2200.0,42.11
2195.0,42.76
2190.0,43.03
2185.0,43.03
2180.0,42.76
2175.0,42.95
2170.0,43.51
2165.0,43.54
2160.0,43.51
2155.0,43.55
2150.0,43.70
2145.0,44.07
2140.0,44.14
2135.0,43.56
2130.0,43.76
2125.0,43.37
2120.0,43.36
2115.0,43.65
2110.0,43.29
2105.0,43.65
2100.0,43.53
2095.0,43.18
2090.0,43.29
2085.0,42.96
2080.0,43.17
2075.0,43.01
2070.0,42.96
2065.0,42.98
2060.0,42.73
2055.0,42.77
2050.0,42.65
2045.0,42.61
2040.0,42.64
2035.0,42.55
2030.0,42.50
2025.0,42.25
2020.0,42.15
2015.0,42.16
2010.0,42.03
2005.0,42.11
2000.0,41.88
1995.0,41.77
1990.0,41.81
1985.0,41.81
1980.0,41.77
1975.0,41.72
1970.0,41.69
1965.0,41.71
1960.0,41.77
1955.0,41.69
1950.0,41.78
1945.0,41.66
1940.0,41.68
1935.0,41.76
1930.0,41.72
1925.0,41.63
1920.0,41.78
1915.0,41.58
1910.0,41.32
1905.0,41.43
1900.0,41.28
1895.0,41.52
1890.0,41.28
1885.0,41.34
1880.0,41.48
1875.0,41.35
1870.0,41.06
1865.0,41.37
1860.0,41.31
1855.0,41.19
1850.0,40.98
1845.0,41.11
1840.0,41.10
1835.0,40.99
1830.0,40.95
1825.0,40.84
1820.0,40.86
1815.0,40.79
1810.0,40.72
1805.0,40.77
1800.0,40.63
1795.0,40.72
1790.0,40.66
1785.0,40.65
1780.0,40.73
1775.0,40.74
1770.0,40.64
1765.0,40.72
1760.0,40.60
1755.0,40.54
1750.0,40.46
1745.0,40.61
1740.0,40.48
1735.0,40.51
1730.0,40.47
1725.0,40.43
1720.0,40.41
1715.0,40.32
1710.0,40.19
1705.0,40.15
1700.0,40.19
1695.0,40.16
1690.0,39.93
1685.0,39.88
1680.0,39.91
1675.0,39.75
1670.0,39.78
1665.0,39.75
1660.0,39.75
1655.0,39.56
1650.0,39.53
1645.0,39.47
1640.0,39.40
1635.0,39.39
1630.0,39.29
1625.0,39.26
1620.0,39.14
1615.0,39.20
1610.0,39.10
1605.0,39.00
1600.0,38.94
1595.0,38.86
1590.0,38.86
1585.0,38.84
1580.0,38.69
1575.0,38.63
1570.0,38.57
1565.0,38.50
1560.0,38.44
1555.0,38.37
1550.0,38.30
1545.0,38.25
1540.0,38.15
1535.0,38.06
1530.0,37.98
1525.0,37.98
1520.0,37.85
1515.0,37.78
1510.0,37.69
1505.0,37.68
1500.0,37.54
1495.0,37.46
1490.0,37.26
1485.0,37.18
1480.0,37.16
1475.0,37.07
1470.0,36.98
1465.0,36.91
1460.0,36.88
1455.0,36.87
1450.0,36.88
1445.0,36.85
1440.0,36.74
1435.0,36.70
1430.0,36.54
1425.0,36.48
1420.0,36.39
1415.0,36.26
1410.0,36.17
1405.0,36.14
1400.0,36.03
1395.0,35.92
1390.0,35.91
1385.0,35.77
1380.0,35.71
1375.0,35.62
1370.0,35.53
1365.0,35.46
1360.0,35.37
1355.0,35.24
1350.0,35.18
1345.0,35.19
1340.0,35.15
1335.0,35.03
1330.0,34.96
1325.0,34.93
1320.0,34.84
1315.0,34.71
1310.0,34.65
1305.0,34.52
1300.0,34.44
1295.0,34.32
1290.0,34.25
1285.0,34.12
1280.0,33.99
1275.0,33.97
1270.0,33.91
1265.0,33.81
1260.0,33.73
1255.0,33.63
1250.0,33.53
1245.0,33.47
1240.0,33.32
1235.0,33.24
1230.0,33.18
1225.0,33.07
1220.0,32.95
1215.0,32.91
1210.0,32.78
1205.0,32.75
1200.0,32.69
1195.0,32.59
1190.0,32.44
1185.0,32.36
1180.0,32.34
1175.0,32.22
1170.0,32.15
1165.0,32.04
1160.0,32.00
1155.0,31.90
1150.0,31.83
1145.0,31.75
1140.0,31.68
1135.0,31.60
1130.0,31.57
1125.0,31.50
1120.0,31.38
1115.0,31.34
1110.0,31.30
1105.0,31.21
1100.0,31.15
1095.0,31.14
1090.0,31.12
1085.0,31.05
1080.0,30.99
1075.0,30.92
1070.0,30.89
1065.0,30.81
1060.0,30.83
1055.0,30.79
1050.0,30.76
1045.0,30.71
1040.0,30.63
1035.0,30.66
1030.0,30.69
1025.0,30.66
1020.0,30.62
1015.0,30.62
1010.0,30.62
1005.0,30.57
1000.0,30.64
995.0,30.65
990.0,30.59
985.0,30.66
980.0,30.70
975.0,30.77
970.0,30.91
965.0,30.92
960.0,30.94
955.0,31.00
950.0,31.01
945.0,31.07
940.0,31.07
935.0,31.26
930.0,31.28
925.0,31.28
920.0,31.39
915.0,31.55
910.0,31.51
905.0,31.57
900.0,31.66
895.0,31.98
890.0,31.80
885.0,31.98
880.0,32.14
875.0,32.38
870.0,32.28
865.0,32.55
860.0,32.52
855.0,33.47
850.0,33.43
845.0,33.55
840.0,33.37
835.0,33.14
830.0,33.44
825.0,33.27
820.0,33.13
815.0,33.32
810.0,33.24
805.0,34.02
800.0,33.05
795.0,32.86
790.0,33.12
785.0,33.29
780.0,33.72
775.0,33.86
770.0,34.18
765.0,34.10
760.0,33.96
755.0,34.17
750.0,34.47
745.0,34.26
740.0,34.71
735.0,34.89
730.0,35.03
725.0,34.93
720.0,35.06
715.0,35.28
710.0,35.31
705.0,35.46
700.0,35.38
695.0,35.58
690.0,35.65
685.0,35.84
680.0,35.79
675.0,35.74
670.0,35.91
665.0,35.87
660.0,35.89
655.0,35.96
650.0,36.00
645.0,35.94
640.0,35.94
635.0,36.00
630.0,36.06
625.0,36.03
620.0,36.06
615.0,36.04
610.0,36.07
605.0,36.04
600.0,36.08
595.0,36.07
590.0,36.04
585.0,36.06
580.0,36.08
575.0,36.10
570.0,36.14
565.0,36.19
560.0,36.27
555.0,36.32
550.0,36.29
545.0,36.39
540.0,36.44
535.0,36.50
530.0,36.56
525.0,36.66
520.0,36.73
515.0,36.81
510.0,36.94
505.0,37.12
500.0,37.25
495.0,37.38
490.0,37.41
485.0,37.54
480.0,37.88
475.0,38.11
470.0,38.33
465.0,38.64
460.0,38.86
455.0,38.98
450.0,39.29
445.0,39.37
440.0,39.68
435.0,40.09
430.0,40.34
425.0,40.69
420.0,41.08
415.0,41.48
410.0,41.80
405.0,42.28
400.0,42.82
395.0,43.28
390.0,43.94
385.0,44.71
380.0,45.45
375.0,46.32
370.0,46.69
365.0,46.80
360.0,48.77
355.0,50.45
350.0,51.60
345.0,53.29
340.0,55.08
335.0,56.42
330.0,58.83
325.0,59.60
320.0,61.17
315.0,62.48
310.0,62.15
305.0,65.65
300.0,67.64
295.0,69.89
290.0,71.32
285.0,73.03
280.0,73.60
275.0,72.81
270.0,72.11
265.0,71.15
260.0,70.04
255.0,73.77
250.0,77.48
245.0,76.76
240.0,74.93
235.0,74.93
230.0,74.93
225.0,74.93
220.0,74.93
215.0,74.93
210.0,74.93
205.0,74.93
200.0,74.93
