Created as New Dataset,
1600.0,56.07
1595.0,56.18
1590.0,56.23
1585.0,56.33
1580.0,56.44
1575.0,56.41
1570.0,56.53
1565.0,56.61
1560.0,56.67
1555.0,56.80
1550.0,56.83
1545.0,56.98
1540.0,57.01
1535.0,57.11
1530.0,57.20
1525.0,57.23
1520.0,57.31
1515.0,57.41
1510.0,57.53
1505.0,57.60
1500.0,57.80
1495.0,57.82
1490.0,57.87
1485.0,57.93
1480.0,58.03
1475.0,58.14
1470.0,58.25
1465.0,58.32
1460.0,58.45
1455.0,58.53
1450.0,58.62
1445.0,58.75
1440.0,58.82
1435.0,58.89
1430.0,59.04
1425.0,59.15
1420.0,59.29
1415.0,59.37
1410.0,59.48
1405.0,59.62
1400.0,59.74
1395.0,59.85
1390.0,60.01
1385.0,60.08
1380.0,60.20
1375.0,60.33
1370.0,60.44
1365.0,60.61
1360.0,60.72
1355.0,60.77
1350.0,60.82
1345.0,60.97
1340.0,61.04
1335.0,61.19
1330.0,61.34
1325.0,61.39
1320.0,61.51
1315.0,61.62
1310.0,61.72
1305.0,61.86
1300.0,61.95
1295.0,62.06
1290.0,62.22
1285.0,62.27
1280.0,62.43
1275.0,62.49
1270.0,62.60
1265.0,62.78
1260.0,62.87
1255.0,62.99
1250.0,63.11
1245.0,63.21
1240.0,63.30
1235.0,63.40
1230.0,63.55
1225.0,63.62
1220.0,63.78
1215.0,63.88
1210.0,63.99
1205.0,64.10
1200.0,64.19
1195.0,64.28
1190.0,64.39
1185.0,64.49
1180.0,64.63
1175.0,64.69
1170.0,64.80
1165.0,64.88
1160.0,65.02
1155.0,65.12
1150.0,65.16
1145.0,65.30
1140.0,65.38
1135.0,65.43
1130.0,65.60
1125.0,65.65
1120.0,65.68
1115.0,65.78
1110.0,65.83
1105.0,65.91
1100.0,65.94
1095.0,66.00
1090.0,66.07
1085.0,66.10
1080.0,66.19
1075.0,66.27
1070.0,66.29
1065.0,66.32
1060.0,66.36
1055.0,66.48
1050.0,66.45
1045.0,66.49
1040.0,66.48
1035.0,66.52
1030.0,66.53
1025.0,66.53
1020.0,66.54
1015.0,66.54
1010.0,66.47
1005.0,66.52
1000.0,66.56
995.0,66.52
990.0,66.43
985.0,66.45
980.0,66.47
975.0,66.38
970.0,66.35
965.0,66.33
960.0,66.25
955.0,66.23
950.0,66.11
945.0,66.11
940.0,66.11
935.0,66.04
930.0,65.97
925.0,65.95
920.0,65.83
915.0,65.77
910.0,65.67
905.0,65.59
900.0,65.52
895.0,65.55
890.0,65.35
885.0,65.14
880.0,65.19
875.0,65.05
870.0,64.91
865.0,64.91
860.0,64.71
855.0,63.35
850.0,63.79
845.0,63.69
840.0,63.43
835.0,63.01
830.0,62.90
825.0,62.82
820.0,62.60
815.0,62.59
810.0,62.39
805.0,61.98
800.0,61.93
795.0,61.61
790.0,61.73
785.0,61.68
780.0,61.51
775.0,61.28
770.0,61.07
765.0,61.05
760.0,60.93
755.0,60.66
750.0,60.65
745.0,60.57
740.0,60.33
735.0,60.24
730.0,60.06
725.0,60.02
720.0,59.88
715.0,59.88
710.0,59.79
705.0,59.66
700.0,59.65
695.0,59.62
690.0,59.59
685.0,59.43
680.0,59.44
675.0,59.46
670.0,59.32
665.0,59.30
660.0,59.26
655.0,59.32
650.0,59.28
645.0,59.37
640.0,59.41
635.0,59.34
630.0,59.38
625.0,59.44
620.0,59.49
615.0,59.47
610.0,59.56
605.0,59.62
600.0,59.64
595.0,59.67
590.0,59.79
585.0,59.80
580.0,59.91
575.0,59.96
570.0,60.00
565.0,60.08
560.0,60.15
555.0,60.22
550.0,60.29
545.0,60.31
540.0,60.36
535.0,60.36
530.0,60.34
525.0,60.37
520.0,60.36
515.0,60.36
510.0,60.33
505.0,60.35
500.0,60.37
495.0,60.39
490.0,60.41
485.0,60.46
480.0,60.45
475.0,60.39
470.0,60.36
465.0,60.36
460.0,60.36
455.0,60.29
450.0,60.20
445.0,60.22
440.0,60.27
435.0,60.27
430.0,60.26
425.0,60.31
420.0,60.29
415.0,60.36
410.0,60.45
405.0,60.47
400.0,60.48
395.0,60.68
390.0,60.88
385.0,61.13
380.0,61.43
375.0,61.74
370.0,62.10
365.0,62.44
360.0,62.83
355.0,63.35
350.0,63.48
345.0,64.00
340.0,64.04
335.0,64.32
330.0,64.68
325.0,64.92
320.0,65.36
315.0,65.49
310.0,65.41
305.0,64.72
300.0,64.94
295.0,65.51
290.0,65.45
285.0,65.49
280.0,64.54
275.0,63.67
270.0,61.94
265.0,62.05
260.0,62.91
255.0,63.82
250.0,70.84
245.0,77.15
240.0,80.23
235.0,80.23
230.0,80.23
225.0,80.23
220.0,80.23
215.0,80.23
210.0,80.23
205.0,80.23
200.0,80.23
