Created as New Dataset,
1410.0,51.54
1405.0,51.34
1400.0,51.36
1395.0,51.27
1390.0,51.10
1385.0,50.92
1380.0,50.83
1375.0,50.69
1370.0,50.61
1365.0,50.51
1360.0,50.36
1355.0,50.32
1350.0,50.24
1345.0,50.15
1340.0,50.04
1335.0,50.00
1330.0,49.81
1325.0,49.71
1320.0,49.54
1315.0,49.41
1310.0,49.30
1305.0,49.14
1300.0,49.06
1295.0,48.93
1290.0,48.80
1285.0,48.62
1280.0,48.52
1275.0,48.37
1270.0,48.19
1265.0,48.05
1260.0,47.95
1255.0,47.80
1250.0,47.67
1245.0,47.54
1240.0,47.35
1235.0,47.21
1230.0,47.13
1225.0,46.92
1220.0,46.81
1215.0,46.71
1210.0,46.65
1205.0,46.47
1200.0,46.28
1195.0,46.13
1190.0,46.00
1185.0,45.83
1180.0,45.67
1175.0,45.60
1170.0,45.48
1165.0,45.35
1160.0,45.17
1155.0,45.09
1150.0,44.98
1145.0,44.91
1140.0,44.73
1135.0,44.57
1130.0,44.50
1125.0,44.39
1120.0,44.29
1115.0,44.22
1110.0,44.08
1105.0,44.03
1100.0,43.92
1095.0,43.80
1090.0,43.71
1085.0,43.70
1080.0,43.57
1075.0,43.51
1070.0,43.36
1065.0,43.36
1060.0,43.31
1055.0,43.19
1050.0,43.09
1045.0,43.10
1040.0,43.08
1035.0,43.02
1030.0,42.93
1025.0,42.97
1020.0,42.89
1015.0,42.86
1010.0,42.86
1005.0,42.77
1000.0,42.76
995.0,42.73
990.0,42.73
985.0,42.67
980.0,42.64
975.0,42.72
970.0,42.80
965.0,42.94
960.0,43.01
955.0,43.00
950.0,43.09
945.0,43.21
940.0,43.30
935.0,43.32
930.0,43.50
925.0,43.54
920.0,43.66
915.0,43.72
910.0,43.93
905.0,43.96
900.0,44.25
895.0,44.16
890.0,44.40
885.0,44.59
880.0,44.86
875.0,45.04
870.0,45.17
865.0,45.20
860.0,45.69
855.0,45.24
850.0,44.52
845.0,43.83
840.0,43.49
835.0,45.17
830.0,45.29
825.0,46.19
820.0,46.49
815.0,46.83
810.0,46.86
805.0,47.31
800.0,47.51
795.0,47.65
790.0,47.79
785.0,47.98
780.0,48.08
775.0,48.15
770.0,48.21
765.0,48.53
760.0,48.82
755.0,48.81
750.0,48.92
745.0,49.23
740.0,49.33
735.0,49.33
730.0,49.64
725.0,49.63
720.0,49.89
715.0,49.92
710.0,49.95
705.0,50.12
700.0,50.16
695.0,50.30
690.0,50.39
685.0,50.49
680.0,50.58
675.0,50.60
670.0,50.71
665.0,50.79
660.0,50.75
655.0,50.84
650.0,50.86
645.0,50.89
640.0,50.96
635.0,50.98
630.0,51.05
625.0,50.98
620.0,50.96
615.0,51.02
610.0,51.02
605.0,50.96
600.0,50.95
595.0,51.00
590.0,50.95
585.0,51.02
580.0,50.97
575.0,51.00
570.0,51.04
565.0,51.08
560.0,51.11
555.0,51.20
550.0,51.21
545.0,51.28
540.0,51.35
535.0,51.44
530.0,51.50
525.0,51.63
520.0,51.76
515.0,51.91
510.0,52.00
505.0,52.21
500.0,52.40
495.0,52.56
490.0,52.73
485.0,52.99
480.0,53.24
475.0,53.52
470.0,53.76
465.0,54.08
460.0,54.33
455.0,54.61
450.0,54.87
445.0,55.27
440.0,55.65
435.0,56.13
430.0,56.60
425.0,56.97
420.0,57.37
415.0,57.84
410.0,58.39
405.0,58.94
400.0,59.59
395.0,60.27
390.0,61.10
385.0,61.95
380.0,62.84
375.0,64.02
370.0,65.25
365.0,66.49
360.0,67.83
355.0,69.31
350.0,70.67
345.0,71.64
340.0,73.53
335.0,74.61
330.0,76.49
325.0,78.11
320.0,79.96
315.0,81.22
310.0,80.86
305.0,81.39
300.0,82.36
295.0,84.34
290.0,85.48
285.0,86.61
280.0,88.22
275.0,88.73
270.0,86.86
265.0,87.58
260.0,85.61
255.0,87.96
250.0,94.87
245.0,97.89
240.0,103.30
235.0,103.30
230.0,103.30
225.0,103.30
220.0,103.30
215.0,103.30
210.0,103.30
205.0,103.30
200.0,103.30
