Created as New Dataset,
1930.0,57.43
1925.0,57.20
1920.0,57.39
1915.0,57.26
1910.0,56.97
1905.0,57.25
1900.0,56.98
1895.0,56.90
1890.0,56.85
1885.0,56.81
1880.0,56.89
1875.0,56.73
1870.0,56.85
1865.0,56.77
1860.0,56.64
1855.0,56.55
1850.0,56.66
1845.0,56.50
1840.0,56.34
1835.0,56.40
1830.0,56.35
1825.0,56.20
1820.0,56.12
1815.0,56.12
1810.0,56.10
1805.0,56.01
1800.0,56.02
1795.0,55.93
1790.0,55.85
1785.0,55.88
1780.0,55.89
1775.0,55.84
1770.0,55.84
1765.0,55.69
1760.0,55.58
1755.0,55.75
1750.0,55.68
1745.0,55.53
1740.0,55.58
1735.0,55.54
1730.0,55.50
1725.0,55.46
1720.0,55.34
1715.0,55.36
1710.0,55.16
1705.0,55.22
1700.0,54.98
1695.0,54.98
1690.0,54.85
1685.0,54.67
1680.0,54.77
1675.0,54.64
1670.0,54.49
1665.0,54.55
1660.0,54.30
1655.0,54.28
1650.0,54.20
1645.0,54.07
1640.0,54.02
1635.0,53.89
1630.0,53.88
1625.0,53.80
1620.0,53.64
1615.0,53.59
1610.0,53.47
1605.0,53.42
1600.0,53.36
1595.0,53.23
1590.0,53.14
1585.0,53.08
1580.0,52.99
1575.0,52.91
1570.0,52.83
1565.0,52.78
1560.0,52.65
1555.0,52.55
1550.0,52.47
1545.0,52.33
1540.0,52.21
1535.0,52.19
1530.0,52.08
1525.0,51.99
1520.0,51.85
1515.0,51.74
1510.0,51.64
1505.0,51.48
1500.0,51.36
1495.0,51.26
1490.0,51.11
1485.0,50.99
1480.0,50.92
1475.0,50.79
1470.0,50.72
1465.0,50.66
1460.0,50.62
1455.0,50.55
1450.0,50.47
1445.0,50.34
1440.0,50.12
1435.0,50.08
1430.0,49.91
1425.0,49.80
1420.0,49.69
1415.0,49.60
1410.0,49.45
1405.0,49.30
1400.0,49.23
1395.0,49.10
1390.0,49.01
1385.0,48.83
1380.0,48.71
1375.0,48.62
1370.0,48.47
1365.0,48.32
1360.0,48.20
1355.0,47.97
1350.0,47.90
1345.0,47.80
1340.0,47.69
1335.0,47.54
1330.0,47.47
1325.0,47.32
1320.0,47.10
1315.0,46.97
1310.0,46.87
1305.0,46.73
1300.0,46.58
1295.0,46.49
1290.0,46.29
1285.0,46.21
1280.0,46.07
1275.0,45.87
1270.0,45.72
1265.0,45.61
1260.0,45.49
1255.0,45.33
1250.0,45.21
1245.0,45.02
1240.0,44.92
1235.0,44.76
1230.0,44.59
1225.0,44.49
1220.0,44.36
1215.0,44.25
1210.0,44.10
1205.0,43.98
1200.0,43.84
1195.0,43.77
1190.0,43.57
1185.0,43.44
1180.0,43.29
1175.0,43.19
1170.0,43.08
1165.0,42.94
1160.0,42.80
1155.0,42.71
1150.0,42.61
1145.0,42.53
1140.0,42.37
1135.0,42.26
1130.0,42.14
1125.0,42.09
1120.0,41.96
1115.0,41.88
1110.0,41.81
1105.0,41.72
1100.0,41.67
1095.0,41.57
1090.0,41.54
1085.0,41.40
1080.0,41.30
1075.0,41.36
1070.0,41.24
1065.0,41.23
1060.0,41.17
1055.0,41.15
1050.0,41.09
1045.0,41.07
1040.0,41.08
1035.0,41.04
1030.0,41.04
1025.0,41.03
1020.0,41.02
1015.0,41.06
1010.0,41.02
1005.0,41.05
1000.0,41.04
995.0,41.09
990.0,41.11
985.0,41.15
980.0,41.24
975.0,41.33
970.0,41.47
965.0,41.54
960.0,41.68
955.0,41.73
950.0,41.91
945.0,41.97
940.0,42.05
935.0,42.19
930.0,42.25
925.0,42.44
920.0,42.52
915.0,42.69
910.0,42.97
905.0,43.06
900.0,43.24
895.0,43.34
890.0,43.33
885.0,43.92
880.0,44.08
875.0,44.06
870.0,44.40
865.0,44.51
860.0,44.74
855.0,44.76
850.0,41.00
845.0,43.02
840.0,44.05
835.0,44.92
830.0,45.15
825.0,45.62
820.0,45.80
815.0,45.96
810.0,46.24
805.0,46.51
800.0,46.68
795.0,46.87
790.0,47.11
785.0,47.17
780.0,47.28
775.0,47.47
770.0,47.68
765.0,47.91
760.0,48.17
755.0,48.25
750.0,48.41
745.0,48.50
740.0,48.61
735.0,48.79
730.0,48.98
725.0,49.16
720.0,49.31
715.0,49.42
710.0,49.45
705.0,49.59
700.0,49.65
695.0,49.73
690.0,49.75
685.0,49.89
680.0,49.95
675.0,50.00
670.0,50.06
665.0,50.06
660.0,50.13
655.0,50.16
650.0,50.16
645.0,50.19
640.0,50.17
635.0,50.14
630.0,50.22
625.0,50.16
620.0,50.09
615.0,50.16
610.0,50.14
605.0,50.06
600.0,50.03
595.0,50.03
590.0,49.99
585.0,50.06
580.0,49.99
575.0,49.98
570.0,50.04
565.0,50.01
560.0,50.04
555.0,50.09
550.0,50.12
545.0,50.19
540.0,50.19
535.0,50.28
530.0,50.36
525.0,50.51
520.0,50.63
515.0,50.73
510.0,50.89
505.0,51.04
500.0,51.18
495.0,51.39
490.0,51.53
485.0,51.74
480.0,52.00
475.0,52.24
470.0,52.49
465.0,52.82
460.0,53.10
455.0,53.31
450.0,53.54
445.0,53.77
440.0,54.21
435.0,54.57
430.0,54.87
425.0,55.23
420.0,55.66
415.0,56.11
410.0,56.41
405.0,56.97
400.0,57.39
395.0,58.02
390.0,58.67
385.0,59.30
380.0,60.27
375.0,61.11
370.0,62.03
365.0,63.03
360.0,64.18
355.0,65.36
350.0,66.33
345.0,67.16
340.0,68.18
335.0,69.20
330.0,70.39
325.0,71.11
320.0,71.97
315.0,72.41
310.0,71.53
305.0,71.48
300.0,71.09
295.0,73.66
290.0,72.86
285.0,73.73
280.0,74.99
275.0,75.76
270.0,76.58
265.0,77.33
260.0,77.87
255.0,84.07
250.0,94.99
245.0,95.00
240.0,98.59
235.0,98.59
230.0,98.59
225.0,98.59
220.0,98.59
215.0,98.59
210.0,98.59
205.0,98.59
200.0,98.59
