Created as New Dataset,
880.0,34.75
875.0,34.92
870.0,34.90
865.0,35.12
860.0,35.36
855.0,35.25
850.0,35.07
845.0,34.86
840.0,34.62
835.0,34.38
830.0,34.17
825.0,34.01
820.0,33.91
815.0,34.40
810.0,35.31
805.0,35.77
800.0,35.41
795.0,35.57
790.0,35.44
785.0,35.87
780.0,36.07
775.0,36.07
770.0,36.33
765.0,36.42
760.0,36.47
755.0,36.80
750.0,36.72
745.0,36.78
740.0,37.06
735.0,37.10
730.0,37.25
725.0,37.35
720.0,37.43
715.0,37.57
710.0,37.56
705.0,37.80
700.0,37.81
695.0,37.83
690.0,37.92
685.0,38.17
680.0,38.12
675.0,38.16
670.0,38.16
665.0,38.21
660.0,38.29
655.0,38.30
650.0,38.36
645.0,38.36
640.0,38.44
635.0,38.41
630.0,38.42
625.0,38.40
620.0,38.42
615.0,38.43
610.0,38.44
605.0,38.46
600.0,38.45
595.0,38.41
590.0,38.45
585.0,38.47
580.0,38.40
575.0,38.44
570.0,38.52
565.0,38.53
560.0,38.52
555.0,38.55
550.0,38.57
545.0,38.60
540.0,38.69
535.0,38.74
530.0,38.78
525.0,38.84
520.0,38.92
515.0,38.98
510.0,39.09
505.0,39.27
500.0,39.42
495.0,39.53
490.0,39.64
485.0,39.81
480.0,39.99
475.0,40.21
470.0,40.40
465.0,40.67
460.0,40.88
455.0,41.06
450.0,41.30
445.0,41.45
440.0,41.73
435.0,42.06
430.0,42.34
425.0,42.69
420.0,43.04
415.0,43.31
410.0,43.72
405.0,44.12
400.0,44.61
395.0,45.06
390.0,45.72
385.0,46.39
380.0,47.08
375.0,48.00
370.0,48.88
365.0,49.34
360.0,50.82
355.0,52.05
350.0,53.16
345.0,54.36
340.0,55.50
335.0,56.72
330.0,58.53
325.0,60.56
320.0,63.65
315.0,64.95
310.0,66.36
305.0,67.68
300.0,70.95
295.0,73.57
290.0,75.95
285.0,77.18
280.0,78.19
275.0,77.54
270.0,77.02
265.0,75.65
260.0,76.88
255.0,79.24
250.0,88.53
245.0,92.64
240.0,92.44
235.0,92.44
230.0,92.44
225.0,92.44
220.0,92.44
215.0,92.44
210.0,92.44
205.0,92.44
200.0,92.44
